TOWN_ID,C_Name,T_Name,Address,disastertype,Time,situation,Lon,Lat
1001330,屏東縣,來義鄉,屏東縣來義鄉丹林村古義路10號,交通中斷,2009-8-10 13:33,"道路無法通行村莊流失一半,60戶有待撤離",120.650683,22.52716
1001330,屏東縣,來義鄉,屏東縣來義鄉,交通中斷,2009-8-9 20:40,來義村、玉林村道路中斷無法進入,120.662056,22.560249
1001333,屏東縣,牡丹鄉,屏東縣牡丹鄉,交通中斷,2009-8-10 15:32,屏199線壽卡至牡丹無法通行,120.746869,22.099753
6400500,高雄縣,三民鄉,高雄縣三民鄉,交通中斷,2009-8-9 05:42,民權村通往民生、民族村光復橋斷橋，長100公尺、寬15公尺。,120.719217,23.268681
6401700,高雄縣,仁武鄉,186線道,交通中斷,2009-8-11 03:11,仁武鄉186線道林仁路往烏材林方向有坑洞,120.564791,22.393103
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,交通中斷,2009-8-9 16:51,"六龜鄉新發村有10民果農受困
新發村和平路(臺27線)61k  7k 坍崩
和平路58號 248號 民宅全毀  並無發現有民眾受困
目前有一人失聯",120.637407,22.917535
#N/A,嘉義縣,,嘉義縣嘉135線4K、14K,交通中斷,2009-8-9 14:30,嘉135線4K、14K處等道路坍崩受阻。,120.560966,23.373781
#N/A,屏東縣,,屏東縣,交通中斷,2009-8-9 01:12,警局保民課警務員洪祥益來電指雙園大橋斷裂，有民眾報案指2部汽車掉入河中,120.48495,22.733592
#N/A,嘉義縣,,嘉義縣嘉149甲線九層嶺橋,交通中斷,2009-8-11 17:20,上述橋樑已傾斜，暫時封閉。,120.790244,23.508984
#N/A,嘉義縣,,嘉義縣嘉129線新美大橋,交通中斷,2009-8-11 17:20,嘉129線新美大橋斷橋。,120.790244,23.508984
#N/A,嘉義縣,,嘉義縣嘉129線茶山橋,交通中斷,2009-8-11 19:20,上述橋樑已斷橋。,120.790244,23.508984
#N/A,嘉義縣,,嘉義縣臺18線28K+836五虎寮橋,交通中斷,2009-8-11 17:20,上述橋樑有斷橋之虞，暫時封閉。,120.561399,23.253371
#N/A,嘉義縣,,嘉義縣嘉18線掌潭村,交通中斷,2009-8-10 18:40,"嘉18線掌潭段路基淘空派員處理。
報案人：劉先生(09****7349)、村長(09****9209)",120.681667,22.927876
#N/A,高雄縣,,高雄縣,交通中斷,2009-8-10 21:37,"依交通部指示擬派員進入災區協助受災戶對外聯絡。惟目前需防災中心協助人員進入災區交通事宜。
",120.719217,23.268681
#N/A,嘉義縣,,嘉義縣,交通中斷,2009-8-9 06:49,吳鳳橋二端橋墩下陷,120.561399,23.253371
#N/A,嘉義市,,嘉義市保忠一街靠抽水站路段,交通中斷,2009-8-10 00:00,路面有大凹洞,120.445966,23.464931
#N/A,高雄縣,,高雄縣,交通中斷,2009-8-9 21:56,"旗山應變中心 通報 河川暴漲 泥沙淤積道路泥沙超過50公分
影響交通",120.719217,23.268681
#N/A,嘉義市,,嘉義市北湖里下埤路段,交通中斷,2009-8-9 15:04,路嬁未亮,120.445966,23.464931
#N/A,嘉義市,,嘉義市世賢路四段201-1號,交通中斷,2009-8-9 18:05,路燈搖晃,120.448878,23.462988
#N/A,嘉義縣,,嘉義縣,交通中斷,2009-8-9 12:28,阿里山公路46.5K處公興村對外道路中斷，缺物資,120.561399,23.253371
#N/A,屏東縣,,共計7項道路、橋樑等設施,交通中斷,2009-8-9 18:15,共計有七項道路、橋樑及堤防災情，詳如後附通報單,120.560966,23.373781
#N/A,屏東縣,,萬大橋雙向封橋,交通中斷,2009-8-9 07:20,經警察局保安民防課通知萬大橋雙向封橋,120.429848,23.463827
#N/A,屏東縣,,里嶺大橋,交通中斷,2009-8-9 09:00,自8月9日08：00里嶺封橋,120.564791,22.393103
#N/A,嘉義市,,嘉義市興業西路博愛路口,交通中斷,2009-8-9 16:52,路燈燈罩快掉落,120.433896,23.468709
#N/A,嘉義市,,嘉義市大同路育人路口,交通中斷,2009-8-9 16:10,交通號誌欲墜,120.423271,23.476237
#N/A,屏東縣,,屏113線,交通中斷,2009-8-9 07:40,屏113線路基掏空約50公尺，發生地點於屏113線5.5公里處(丹林往文樂方向),120.145799,23.379556
#N/A,嘉義市,,嘉義市共和路78號,交通中斷,2009-8-9 13:39,路面坑洞,120.456038,23.475978
#N/A,嘉義市,,嘉義市林森東路濟美仁愛之家,交通中斷,2009-8-9 12:25,路面崩塌,120.478624,23.492587
#N/A,嘉義縣,,嘉義縣臺三線吳鳳橋,交通中斷,2009-8-9 05:06,嘉義縣臺三線吳鳳橋斷,120.561399,23.253371
#N/A,嘉義縣,,嘉義縣臺18線與臺37線處,交通中斷,2009-8-9 01:25,臺18線與臺37線處交通號誌燈被風吹轉向，可能會有危險，請派員處理。,120.398205,23.413721
#N/A,高雄縣,,高雄縣,交通中斷,2009-8-9 02:30,0809旗山鎮新旗尾橋0225橋面斷裂無法通行,120.719217,23.268681
#N/A,屏東縣,,屏東縣,交通中斷,2009-8-9 01:28,大津橋斷橋,120.48495,22.733592
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉中崙3號橋至中崙國小沿段,交通中斷,2009-8-9 06:03,"有一名民眾受困須待救，因道路中斷公所法處理，請求支援。
另中崙溪氾濫上述地點，沿段路基掏空。",120.474071,23.455693
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉光華村2鄰頂笨仔(159線),交通中斷,2009-8-10 16:15,"一、缺糧。
二、待救一人。
三、159甲線道路中斷。",120.663022,23.477157
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉樟樹坪12鄰90號,交通中斷,2009-8-9 16:40,竹崎法佛寺樟樹坪12鄰90號內法師2人及法眾受困山中05-****460靜慧法師道路中斷,120.55089,23.522466
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村公田5號民眾受困,交通中斷,2009-8-11 11:00,"報案者表示，民眾受困4名，1名為高血壓患者，一名開刀骨刺，一名小兒麻痺，待救，目前道路中斷、橋樑斷無物資
10頁，15之Q，E：120度42`40``，N：23度32`30``",120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,交通中斷,2009-8-10 22:05,"下列地址、道路中斷，需要空投物資：
1.太和村：200人，2.太和活動中心：50人，3.仁和國小：100人，4.瑞里活動中心：80人。
另人員需要後送：1.瑞里大飯店：8人待救，2.太和農會辦事處：10人待救，3.瑞里國小：1人死亡、1人手骨折、1人心臟病，需後送。(太和村長電話：09****8125郭村長)",120.558843,23.578481
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村社後坪501號(聯絡電話:05-2661569),交通中斷,2009-8-11 18:00,家中有7個人(3各大人，4各小孩)，目前對外聯絡道路均中斷，空投物資無法送達，急需物資支援。災害地點聯絡電話05-****569，聯絡電話目前不通，龍小姐稱與該7人失聯。,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村全仔社10號,交通中斷,2009-8-11 10:30,上述地點(全仔橋旁)橋斷無法通行，7-8戶20-30人受困，待救。,120.714142,23.542305
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉茄苳村9鄰坪林36號,交通中斷,2009-8-9 00:18,於上述地點有民眾受困家中，因道路中斷，大埔分隊無法到達，請求支援協助。,120.609797,23.250983
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉新美村5鄰88號,交通中斷,2009-8-11 16:56,上述災害地點對外道路完全中斷，目前全村約300人受困(達娜伊谷再進入)，目前有2名老人身體不適急需送醫及空投物資。起降地點:新美村5鄰88號旁空地，目前已用黃色帆布標記。(物資需嬰兒奶粉、尿布及蠟燭、飲用食物)。聯絡人:洋國華09****4734,120.711382,23.338862
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村來吉部落,交通中斷,2009-8-10 20:15,上述地點約300多人受困.無食用物質.請空投物資(道路中斷)陳先生09****4799,120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉山美村2鄰28號,交通中斷,2009-8-9 12:40,"山美村道路皆中斷，糧食可維持1~2日，希望直升機救援或道路搶通。
上述地點為鄰長家(09****2481)，現場約3040人狀況危急，請派直昇機救援。",120.692518,23.374958
1001331,屏東縣,春日鄉,屏東縣春日鄉七佳村,交通中斷,2009-8-11 16:05,春日鄉七佳部落因道路不通，有2人受困江天和、謝月華請求救援。,120.626811,22.427929
6401300,高雄縣,林園鄉,高雄縣林園鄉,交通中斷,2009-8-9 01:08,雙園大橋斷橋（屏東往高雄方向接近林園鄉100公尺處）疑似2臺自小客車掉落,120.399396,22.486232
1000804,南投縣,竹山鎮,投149線6.2k、9k、10.5k、17.1k及瑞德巖旁附近,坡地災害,2009-8-9 10:42,山坡塌方，土石掉落,120.711382,23.338862
1000812,南投縣,信義鄉,神木村隆華國小上方,坡地災害,2009-8-9 03:45,因土石流，10餘名居民受困,0,0
1001012,嘉義縣,水上鄉,嘉義縣水上鄉通河橋土堤坍塌,坡地災害,2009-8-9 13:50,上述地點土堤坍塌約100米聯絡人黃平雄****666,120.408609,23.429854
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉東興村9號,坡地災害,2009-8-9 10:15,上述地點發生土石流可能有民眾遭活埋請派員搶救,120.550459,23.357727
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉石弄村往天望崎替代道路中斷(村里道路),坡地災害,2009-8-9 06:40,土石崩塌。,120.474071,23.455693
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉東興村凍仔腳9號,坡地災害,2009-8-10 15:50,於上述地址執行土石流救援勤務，現場急需屍袋因應救災工作。,120.550459,23.357727
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉中崙村28號臺3線,坡地災害,2009-8-9 16:00,"中埔鄉中崙村28號臺3線尚有一排住戶被土石流沖走。
",120.560966,23.373781
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉東興村2鄰,坡地災害,2009-8-9 16:30,土石流掩埋搶救需兵力30人及挖掘機具,120.550459,23.357727
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉石弄村135線萬善廟旁,坡地災害,2009-8-9 06:35,"土石滑落交通中斷
嘉135線4K  14K+500崩落坍方",120.474071,23.455693
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉金獅村13號附近,坡地災害,2009-8-9 04:47,該處發生土石流，13號住戶已疏散安全。,120.619459,23.514907
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉文峰村6號有土石流擋住橋上、民雄鄉南興村新故鄉社區停電及民雄金世界多人受困,坡地災害,2009-8-9 09:29,"一、竹崎鄉文峰村6號(電話:****779)有土石流擋住橋上。
二、民雄鄉南興村新故鄉社區停電(吳先生09****3377)
三、民雄金世界缺食物(多人受困)陳先生09****0597。",120.617308,23.500508
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉緞繻村科尾2-1號,坡地災害,2009-8-9 08:10,土石流，二老人受困待救。,120.602482,23.536017
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉箔車站69號房屋土石流,坡地災害,2009-8-9 09:35,嘉義縣竹崎鄉箔車站69號房屋土石流，請求疏散居民3人，電話09****8666蕭小姐。,120.579641,23.530843
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉文峰村5鄰8號,坡地災害,2009-8-9 08:47,竹崎鄉文峰村5鄰8號2戶7人因土石流撤離至文峰村活動中心。,120.617308,23.500508
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村樟樹湖27號,坡地災害,2009-8-10 13:28,"土石流淹沒民宅人員受困缺糧食需空投物資
(經電洽蕭小姐表示地點為油車寮1-16號，而非上述地點。)",120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉瑞里村,坡地災害,2009-8-11 20:30,梅山鄉瑞里村土石流嚴重.對外交通中斷.,120.671256,23.534712
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,坡地災害,2009-8-9 00:58,瑞里瑞太古道登山口土石流，有人受困09****1517。,120.558843,23.578481
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉瑞里村青葉山莊原樓(瑞里農會分部旁),坡地災害,2009-8-9 05:45,0545現場土石流淹埋至3樓，人員共8人在4樓待求，隨時有被埋沒之危險，現場其丈夫09****3181,120.671256,23.534712
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村3鄰33、36號,坡地災害,2009-8-9 06:25,梅山鄉公所吳先生打電話進來說上述太和3鄰33、36號2戶人家9人受困，無法聯絡上，稍早之前該處傳出有土石流。,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村3鄰太和國小旁,坡地災害,2009-8-9 10:55,"一、梅山鄉太和村3鄰太和國小旁有9人避難於屋頂，狀況危急。簡先生09****0218
二、梅山鄉太和村1鄰13號附近土石崩塌，有危險之顧慮，請求支援疏散及物資。",120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村仁和國小,坡地災害,2009-8-9 10:11,梅山鄉太和村仁和國小有30人土石流受困，暫安置國小內(聯絡電話:09****9935;09****8126;05-****079)，目前無立即危險。,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村,坡地災害,2009-8-9 08:50,"嘉169線有土石流侵入已淹水4-5戶.2人失蹤[梅山鄉太和村社前湖11鄰]部分民眾已撤離站安置仁和國小
",120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村,坡地災害,2009-8-9 15:12,住家土石塌陷危及人民，請求空中直昇機。,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村公田8鄰10號,坡地災害,2009-8-9 14:35,上述地點因土石流一名6歲男童葉祐成遭土石沖走。,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,坡地災害,2009-8-9 22:13,搶救被土 石淹埋災民(太和村),120.558843,23.578481
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村公里9、10號,坡地災害,2009-8-9 11:10,上述地點發生土石流，有民眾4人遭活埋，請派員搶救。,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉瑞峰村4鄰66號,坡地災害,2009-8-9 10:30,上述地點發生土石流，有2人民眾遭活埋，請派員搶救。,120.673081,23.562236
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村公田7號,坡地災害,2009-8-9 06:05,梅山鄉太和村公田7號民宅遭土石流沖毀，請求協助撤離,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村公田1號,坡地災害,2009-8-9 10:10,上述地點發生土石流有民眾可能遭掩埋請派員搶救。,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村8-6號,坡地災害,2009-8-9 06:27,上述地點有土石沖入民宅，民眾受困家中，因道16中斷無法救援，請求協助。,120.714142,23.542305
1001016,嘉義縣,番路鄉,嘉義縣番路鄉龍美59號,坡地災害,2009-8-9 09:30,臺18線50K土石流淹埋，請求支援受困民眾。,120.650148,23.406707
1001016,嘉義縣,番路鄉,嘉義縣番路鄉大湖村10鄰18號,坡地災害,2009-8-9 11:20,上述災害地點遭土石流受困約5人，需撤離。林中勳09****0790,120.622472,23.471216
1001016,嘉義縣,番路鄉,嘉義縣番路鄉觸口村牛埔仔,坡地災害,2009-8-9 06:52,嘉義縣番路鄉觸口村牛埔仔有土石流,120.603823,23.437175
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉永樂村1鄰5-2號,坡地災害,2009-8-9 02:37,永樂村1鄰1號、5號，已被土石流推埋，住戶均有逃出，暫住於1鄰5-2號共有12人，目前均安全無虞，但明日可能物資缺少，再行向應變中心求助(無水電供應及食物補給)備用電話09****0990，09****0557。,120.566691,23.322026
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村,坡地災害,2009-8-11 10:54,阿里山來吉村4鄰梁元祥先生(09****7689)反應：看到直昇機空投物來吉國小，但土石流威脅仍大，請派直昇機救援。現場有放紅布條標示降落點09****5880,120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村,坡地災害,2009-8-11 19:54,阿里山鄉來吉村15戶居民遭土石流淹沒.上有存活人口等待救援.,120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村,坡地災害,2009-8-10 20:40,上述地點有土石流發生.約200多人受困.需要救援(匡小姐09****0940),120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉新美村,坡地災害,2009-8-11 12:00,"有民眾受困住家，兩邊有土石流發生，請求直昇機。
座標:N 23`  19`  56`
          E 120`  41` 50`",120.711382,23.338862
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村1-4鄰,坡地災害,2009-8-10 22:00,我的親戚朋友住處(來吉村1-4鄰)現雨勢很大，土石掉落，恐引發土石流，情況危急，可否派直昇機深入救援，詳情可聯絡鄭秀琴09****8033、鄭靜美09****6324,120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村第1鄰,坡地災害,2009-8-10 22:17,村長說如要空投物資請空投至第1鄰處.因其他地方(包含來吉國小)都有土石流.,120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉山美村2鄰28號,坡地災害,2009-8-9 07:36,阿里山鄉山美村2鄰28號有30-40人待救，後有土石流滑動之情形，請派員救援。,120.692518,23.374958
1001301,屏東縣,屏東市,屏東縣屏東市六塊厝附近,坡地災害,2009-8-10 13:08,屏東縣屏東市六塊厝附近淤沙，阻礙道路，請派員處理,120.470807,22.654221
1001311,屏東縣,高樹鄉,屏東縣高樹鄉,坡地災害,2009-8-10 12:00,"沿山公路多線土石淹路約15至20人車無法出入,要求派車及機具送物資及疏散居民",120.558208,22.800317
1001317,屏東縣,新園鄉,屏東縣新園鄉田洋村,坡地災害,2009-8-10 01:59,新園鄉田洋村堤防掏空請求協助,120.45632,22.542886
1001326,屏東縣,三地門鄉,屏東縣三地門鄉大社村,坡地災害,2009-8-11 10:40,山崩掩埋沙卡蘭溪上游，於大社段造成淹塞湖，恐潰塞造成下游洪流,120.697249,22.808264
1001326,屏東縣,三地門鄉,青葉村入口往上100公尺,坡地災害,2009-8-10 20:37,青葉村入口往上100公尺有土石流坍方，造成無法通行,0,0
1001327,屏東縣,霧臺鄉,屏東縣霧臺鄉霧臺村伊拉往佳暮方向約50公尺,坡地災害,2009-8-10 06:30,屏東縣霧臺鄉霧臺村伊拉往佳暮方向約50公尺，豪雨造成土石流，造成民眾藍順益等5人遭掩埋。(伊拉一號橋往佳暮方向100公尺附近人車疑似遭土石流沖走請求協助，車牌78**-GS，失蹤人員藍順益、柯桂琴、汪輝益、另2人不詳，住址:霧臺鄉(村)神山巷1鄰1之2號),120.732165,22.744184
1001327,屏東縣,霧臺鄉,屏東縣霧臺鄉霧臺村,坡地災害,2009-8-10 21:50,"伊拉(神山部落)土石流溪水暴漲5人被活埋請求協助(杜神父09****5765)
已多日缺食物,物資,請求援助",120.732165,22.744184
1001330,屏東縣,來義鄉,屏東縣來義鄉來義村東部落,坡地災害,2009-8-9 08:27,上述地點有民眾受困土石流，請求協助。,120.674014,22.527221
6400500,高雄縣,三民鄉,高雄縣三民鄉,坡地災害,2009-8-10 23:00,瑪雅村土石流，居民急需安置。,120.719217,23.268681
6400500,高雄縣,三民鄉,安山巷部落和南沙魯村國小,坡地災害,2009-8-10 04:09,"南沙魯村:全被土石流埋住,居民都往高處跑
民族村,民權村,民生一和二村:有土石流,三天斷糧",0,0
6403200,高雄縣,六龜鄉,高雄縣六龜鄉和興部落,坡地災害,2009-8-9 23:55,"上述地點土石流淹沒.
",120.637407,22.917535
6403200,高雄縣,六龜鄉,高雄縣六龜鄉合興部落,坡地災害,2009-8-9 07:57,20幾戶土石流受困人員不詳,120.637407,22.917535
6403200,高雄縣,六龜鄉,高雄縣六龜鄉新發村新開路90號,坡地災害,2009-8-11 15:45,該地點有20多人沒有食物、怕有發生土石流情形，希望直昇機救援及空投物資,120.651131,22.905775
6403200,高雄縣,六龜鄉,高雄縣六龜鄉寶來村,坡地災害,2009-8-11 13:25,寶來溫泉山莊負責人李豐林失聯，受困山莊計?5人 ，據消息表示有土石流及山崩現象，請派員協助搜救。,120.637407,22.917535
6403200,高雄縣,六龜鄉,高雄縣六龜鄉多處,坡地災害,2009-8-10 20:53,"1.六龜鄉興隆村4戶土石流沖毀1人獲救
2.六龜鄉新發村6人罹難。
3.和平路35號失聯（平安）
",120.637407,22.917535
6403200,高雄縣,六龜鄉,高雄縣六龜鄉興龍村舊潭48號,坡地災害,2009-8-10 19:04,土石流，人員受困,120.651131,22.905775
6403200,高雄縣,六龜鄉,高雄縣六龜鄉新發村獅山（師額頭）68-1號及附近,坡地災害,2009-8-10 17:01,陳小姐報案稱上述地址村莊失聯，家屬兩天前電話聯絡說發生土石流，請求支援。,120.651131,22.905775
6403200,高雄縣,六龜鄉,高雄縣六龜鄉寶來村寶來巷10-3號,坡地災害,2009-8-9 22:20,"1.署-吳科員轉報該處有土石流,約4-5人受困.
",120.651131,22.905775
6403200,高雄縣,六龜鄉,高雄縣六龜鄉多處,坡地災害,2009-8-9 00:20,"1.六龜鄉興龍村舊潭48號疑似土石流人員受困（5人）
2.六龜興隆村20鄰尾庄68-20號人員受困（2大2小）
3.六龜鄉大津大智瀑布人員受困（3人受困）09****1093",120.637407,22.917535
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉小林村,坡地災害,2009-8-9 08:01,"小林村因土石流43人受困
東安村受困人員不詳",120.561317,23.058044
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉東臺村,坡地災害,2009-8-11 11:42,祖母遭活埋,120.561317,23.058044
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉小林村,坡地災害,2009-8-9 21:38,"1.報案人-李先生****522報案因土石流,約50戶待疏散",120.561317,23.058044
6403700,高雄縣,桃源鄉,梅山,坡地災害,2009-8-11 20:56,梅山村 附近堰塞湖 潰堤...導致荖濃溪暴漲,120.525653,23.600464
#N/A,高雄縣,,高雄縣,坡地災害,2009-8-11 12:08,旗山鎮公所 大德里居民積土3公尺 需機具支援。,120.719217,23.268681
#N/A,高雄縣,,高雄縣,坡地災害,2009-8-9 23:06,土石流 1大人8小孩,120.719217,23.268681
#N/A,高雄縣,,高雄縣,坡地災害,2009-8-9 22:14,土石流民眾受困,120.719217,23.268681
#N/A,屏東縣,,屏東縣,坡地災害,2009-8-9 07:26,"一、谷川部落土石落嚴重，需直升機支援災民後送
二、希望優先處理",120.494119,22.761532
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉仁壽村嘉122線21K,坡地災害,2009-8-10 16:55,"一、民眾徒步下山受困土石有立即危險1男1女聯絡電話09****2265張麗敏。
二、0811-1614仁壽村受困七名，3名由直升機送出，另四名由張隊長前往確認09****0611",120.626562,23.528633
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉仁壽村水社寮1-1號,坡地災害,2009-8-9 02:14,上述地點民眾受困家中，後方山坡倒塌。,120.626562,23.528633
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村4鄰109-5號陳麗珍0910090930,坡地災害,2009-8-10 17:25,土石坍塌直升機無法降落希望救出或提供物資{受困7人},120.759174,23.528764
1000804,南投縣,竹山鎮,臺3線南雲大橋,淹水&交通中斷,2009-8-9 09:40,溪水暴漲已達封橋水位,120.464118,23.468658
1000805,南投縣,集集鎮,臺3丙線6k集集大橋,淹水&交通中斷,2009-8-9 08:40,溪水暴漲已達封橋水位,120.464118,23.468658
1001002,嘉義縣,朴子市,嘉義縣朴子市大同路與南通路口,淹水&交通中斷,2009-8-9 15:46,上述地點淹水，請派員警封鎖道路，避免人車進入。,120.238576,23.461521
1001002,嘉義縣,朴子市,嘉義縣朴子市三通路,淹水&交通中斷,2009-8-9 22:16,朴子市三通路道路淹水，希望警方封閉車道,120.244654,23.468077
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,淹水&交通中斷,2009-8-9 11:00,嘉義市文化路往民雄鄉產業道路華興橋因附近積水嚴重嘉義市警局通知本縣警察局同時封橋,120.432701,23.562262
1001007,嘉義縣,新港鄉,嘉義縣新港鄉家49縣六興宮前﹝溪北村﹞橋,淹水&交通中斷,2009-8-9 01:04,水位暴漲奉鄉長之命封閉該橋請派員前往協助管制,120.346307,23.557366
1001008,嘉義縣,六腳鄉,嘉義縣六腳鄉臺19線,淹水&交通中斷,2009-8-9 11:00,六腳鄉臺19線淹水車子逆向行駛有危險,120.291657,23.500496
1001009,嘉義縣,東石鄉,嘉義縣東石鄉,淹水&交通中斷,2009-8-9 10:40,嘉157線42.5K處道路積水封閉,120.142668,23.452558
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉和興村37鄰105號,淹水&交通中斷,2009-8-9 12:20,淹水道路中斷缺乏物資,120.443935,23.437952
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,淹水&交通中斷,2009-8-9 17:13,"該消防員前往桃園鄉寶山村84號執行傷患救護勤務,經臺20線77.5公里處,因道路積水下車查看,水試湍急不慎遭洪水沖走,蕭員於水沖300公尺後奮力游上岸,造成右手臂肩膀封閉性骨折,借宿於民宅待救(本局消防隊員)",120.637407,22.917535
6601000,臺中縣,東勢鎮,臺中縣東勢鎮埤頭里后東路埤豐橋,淹水&交通中斷,2009-8-9 16:00,大甲溪水勢湍急，恐影響橋臺、橋墩需封橋,120.756628,24.284334
#N/A,屏東縣,,里港大橋.里嶺大橋,淹水&交通中斷,2009-8-11 22:43,"98年8月11日22時43分潮州工務段副段長張晏成通報:山洪爆發,洪水恐有危害民眾生命之虞,里港大橋.里嶺大橋需封橋,請貴分局於98年8月11日23時派員前往配合封橋.",120.498836,23.622993
1000805,南投縣,集集鎮,臺16線11k處,淹水&交通中斷,2009-8-9 05:40,路基淘空，原四線道變成二線道，一部中型貨車2人(賴光明56歲、賴連惠28歲)掉落濁水溪遭洪水沖走,120.429848,23.463827
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉臺3線300公里附近,淹水&交通中斷,2009-8-11 19:39,中埔鄉中崙1號橋沖毀。,120.461444,23.453968
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉3鄰16號3號橋,淹水&交通中斷,2009-8-9 12:30,3號橋斷裂涵箱之中沖毀民宅入泥土通行，危及安全。,120.459334,23.45079
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉裕民村裕民橋石頭厝,淹水&交通中斷,2009-8-9 13:50,大水竹仔卡到橋墩怕橋樑被水沖垮,120.505617,23.430195
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉村里道路,淹水&交通中斷,2009-8-11 19:35,竹崎鄉善感橋沖毀。,120.579641,23.530843
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉,淹水&交通中斷,2009-8-9 13:25,"1.義隆村7鄰3號路崩對外交通中斷共3戶受災連絡人諸先生****3310
2.內普17鄰溪州54-26.27.36.37.38.39後方崩塌壓毀民房無人受傷前方堤防部分沖毀連絡人林天英****663",120.551997,23.525027
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉嘉122線,淹水&交通中斷,2009-8-11 19:18,梅山鄉瑞里3號橋沖毀。,120.558843,23.578481
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉嘉155線科子林橋,淹水&交通中斷,2009-8-11 19:20,上述橋樑沖毀。,120.790244,23.508984
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉嘉129線山美大橋,淹水&交通中斷,2009-8-11 19:43,上述橋樑已沖毀。,120.790244,23.508984
